,raceId,year,round,circuitId,name_x,date,resultId,driverId,constructorId,position,points,laps,rank,fastestLapTime,fastestLapSpeed,driverRef,number_y,code,forename,surname,nationality,name_y,location_x,country_x,lat_x,lng_x,circuitRef,name,location_y,country_y,lat_y,lng_y,alt,url
0,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24626,822,131,1,25.0,71,2,1:07.657,229.758,bottas,77,BOT,Valtteri,Bottas,Finnish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
1,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24647,822,131,2,18.0,71,7,1:07.534,230.177,bottas,77,BOT,Valtteri,Bottas,Finnish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
2,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24627,844,6,2,18.0,71,4,1:07.901,228.933,leclerc,16,LEC,Charles,Leclerc,Monegasque,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
3,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24664,844,6,\N,0.0,4,19,1:35.379,162.979,leclerc,16,LEC,Charles,Leclerc,Monegasque,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
4,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24628,846,1,3,16.0,71,1,1:07.475,230.378,norris,4,NOR,Lando,Norris,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
5,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24650,846,1,5,10.0,71,5,1:07.193,231.345,norris,4,NOR,Lando,Norris,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
6,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24629,1,131,4,12.0,71,3,1:07.712,229.572,hamilton,44,HAM,Lewis,Hamilton,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
7,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24646,1,131,1,25.0,71,3,1:06.719,232.989,hamilton,44,HAM,Lewis,Hamilton,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
8,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24630,832,1,5,10.0,71,5,1:07.974,228.687,sainz,55,SAI,Carlos,Sainz,Spanish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
9,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24654,832,1,9,3.0,70,1,1:05.619,236.894,sainz,55,SAI,Carlos,Sainz,Spanish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
10,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24631,815,211,6,8.0,71,6,1:08.305,227.579,perez,11,PER,Sergio,Pérez,Mexican,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
11,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24651,815,211,6,8.0,71,4,1:07.188,231.362,perez,11,PER,Sergio,Pérez,Mexican,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
12,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24632,842,213,7,6.0,71,11,1:09.025,225.205,gasly,10,GAS,Pierre,Gasly,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
13,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24660,842,213,15,0.0,70,8,1:07.827,229.183,gasly,10,GAS,Pierre,Gasly,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
14,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24633,839,4,8,4.0,71,10,1:08.932,225.509,ocon,31,OCO,Esteban,Ocon,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
15,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24663,839,4,\N,0.0,25,18,1:09.321,224.243,ocon,31,OCO,Esteban,Ocon,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
16,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24634,841,51,9,2.0,71,9,1:08.796,225.954,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
17,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24659,841,51,14,0.0,70,15,1:08.512,226.891,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
18,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24635,20,6,10,1.0,71,8,1:08.623,226.524,vettel,5,VET,Sebastian,Vettel,German,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
19,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24665,20,6,\N,0.0,1,0,\N,\N,vettel,5,VET,Sebastian,Vettel,German,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
20,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24636,849,3,11,0.0,71,16,1:09.662,223.146,latifi,6,LAT,Nicholas,Latifi,Canadian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
21,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24662,849,3,17,0.0,69,17,1:08.806,225.922,latifi,6,LAT,Nicholas,Latifi,Canadian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
22,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24637,826,213,12,0.0,69,13,1:09.135,224.847,kvyat,26,KVY,Daniil,Kvyat,Russian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
23,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24655,826,213,10,1.0,70,13,1:08.378,227.336,kvyat,26,KVY,Daniil,Kvyat,Russian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
24,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24638,848,9,13,0.0,67,7,1:08.432,227.156,albon,23,ALB,Alexander,Albon,Thai,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
25,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24649,848,9,4,12.0,71,6,1:07.299,230.981,albon,23,ALB,Alexander,Albon,Thai,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
26,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24639,8,51,\N,0.0,53,12,1:09.031,225.185,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
27,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24656,8,51,11,0.0,70,14,1:08.382,227.322,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
28,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24640,847,3,\N,0.0,49,14,1:09.317,224.256,russell,63,RUS,George,Russell,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
29,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24661,847,3,16,0.0,69,16,1:08.601,226.597,russell,63,RUS,George,Russell,British,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
30,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24641,154,210,\N,0.0,49,17,1:10.228,221.347,grosjean,8,GRO,Romain,Grosjean,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
31,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24658,154,210,13,0.0,70,12,1:08.047,228.442,grosjean,8,GRO,Romain,Grosjean,French,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
32,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24642,825,210,\N,0.0,24,20,1:10.720,219.807,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
33,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24657,825,210,12,0.0,70,11,1:08.009,228.569,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
34,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24643,840,211,\N,0.0,20,18,1:10.326,221.039,stroll,18,STR,Lance,Stroll,Canadian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
35,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24652,840,211,7,6.0,71,10,1:07.833,229.162,stroll,18,STR,Lance,Stroll,Canadian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
36,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24644,817,4,\N,0.0,17,19,1:10.610,220.150,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
37,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24653,817,4,8,4.0,71,9,1:07.832,229.166,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
38,1031,2020,1,70,Austrian Grand Prix,2020-07-05,24645,830,9,\N,0.0,11,15,1:09.351,224.146,max_verstappen,33,VER,Max,Verstappen,Dutch,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
39,1032,2020,2,70,Styrian Grand Prix,2020-07-12,24648,830,9,3,15.0,71,2,1:06.145,235.010,max_verstappen,33,VER,Max,Verstappen,Dutch,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,red_bull_ring,Red Bull Ring,Spielburg,Austria,47.2197,14.7647,\N,http://en.wikipedia.org/wiki/Red_Bull_Ring
40,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24668,822,131,3,15.0,70,2,1:17.665,203.072,bottas,77,BOT,Valtteri,Bottas,Finnish,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
41,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24676,844,6,11,0.0,69,16,1:20.821,195.142,leclerc,16,LEC,Charles,Leclerc,Monegasque,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
42,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24678,846,1,13,0.0,69,8,1:19.945,197.280,norris,4,NOR,Lando,Norris,British,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
43,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24666,1,131,1,26.0,70,1,1:16.627,205.823,hamilton,44,HAM,Lewis,Hamilton,British,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
44,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24674,832,1,9,2.0,69,15,1:20.477,195.976,sainz,55,SAI,Carlos,Sainz,Spanish,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
45,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24672,815,211,7,6.0,69,10,1:20.090,196.923,perez,11,PER,Sergio,Pérez,Mexican,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
46,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24685,842,213,\N,0.0,15,20,1:23.939,187.893,gasly,10,GAS,Pierre,Gasly,French,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
47,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24679,839,4,14,0.0,69,13,1:20.261,196.503,ocon,31,OCO,Esteban,Ocon,French,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
48,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24682,841,51,17,0.0,69,11,1:20.096,196.908,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
49,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24671,20,6,6,8.0,69,14,1:20.363,196.254,vettel,5,VET,Sebastian,Vettel,German,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
50,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24684,849,3,19,0.0,65,19,1:21.198,194.236,latifi,6,LAT,Nicholas,Latifi,Canadian,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
51,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24677,826,213,12,0.0,69,18,1:20.946,194.841,kvyat,26,KVY,Daniil,Kvyat,Russian,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
52,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24670,848,9,5,10.0,70,5,1:19.440,198.534,albon,23,ALB,Alexander,Albon,Thai,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
53,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24680,8,51,15,0.0,69,17,1:20.889,194.978,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
54,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24683,847,3,18,0.0,69,9,1:19.984,197.184,russell,63,RUS,George,Russell,British,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
55,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24681,154,210,16,0.0,69,12,1:20.232,196.574,grosjean,8,GRO,Romain,Grosjean,French,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
56,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24675,825,210,10,1.0,69,6,1:19.457,198.492,kevin_magnussen,20,MAG,Kevin,Magnussen,Danish,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
57,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24669,840,211,4,12.0,70,3,1:18.973,199.708,stroll,18,STR,Lance,Stroll,Canadian,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
58,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24673,817,4,8,4.0,69,7,1:19.532,198.305,ricciardo,3,RIC,Daniel,Ricciardo,Australian,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
59,1033,2020,3,11,Hungarian Grand Prix,2020-07-19,24667,830,9,2,18.0,70,4,1:19.184,199.176,max_verstappen,33,VER,Max,Verstappen,Dutch,Hungaroring,Budapest,Hungary,47.5789,19.2486,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,\N,http://en.wikipedia.org/wiki/Hungaroring
60,1034,2020,4,9,British Grand Prix,2020-08-02,24696,822,131,11,0.0,52,4,1:29.265,237.580,bottas,77,BOT,Valtteri,Bottas,Finnish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
61,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24708,822,131,3,15.0,52,4,1:29.765,236.256,bottas,77,BOT,Valtteri,Bottas,Finnish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
62,1034,2020,4,9,British Grand Prix,2020-08-02,24688,844,6,3,15.0,52,9,1:29.813,236.130,leclerc,16,LEC,Charles,Leclerc,Monegasque,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
63,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24709,844,6,4,12.0,52,8,1:30.552,234.203,leclerc,16,LEC,Charles,Leclerc,Monegasque,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
64,1034,2020,4,9,British Grand Prix,2020-08-02,24690,846,1,5,10.0,52,12,1:30.058,235.488,norris,4,NOR,Lando,Norris,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
65,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24714,846,1,9,2.0,52,11,1:30.698,233.826,norris,4,NOR,Lando,Norris,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
66,1034,2020,4,9,British Grand Prix,2020-08-02,24686,1,131,1,25.0,52,3,1:29.238,237.652,hamilton,44,HAM,Lewis,Hamilton,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
67,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24707,1,131,2,19.0,52,1,1:28.451,239.766,hamilton,44,HAM,Lewis,Hamilton,British,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
68,1034,2020,4,9,British Grand Prix,2020-08-02,24698,832,1,13,0.0,52,10,1:29.948,235.776,sainz,55,SAI,Carlos,Sainz,Spanish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
69,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24718,832,1,13,0.0,52,9,1:30.556,234.193,sainz,55,SAI,Carlos,Sainz,Spanish,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
70,1034,2020,4,9,British Grand Prix,2020-08-02,24692,842,213,7,6.0,52,7,1:29.603,236.684,gasly,10,GAS,Pierre,Gasly,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
71,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24716,842,213,11,0.0,52,7,1:30.092,235.399,gasly,10,GAS,Pierre,Gasly,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
72,1034,2020,4,9,British Grand Prix,2020-08-02,24691,839,4,6,8.0,52,6,1:29.491,236.980,ocon,31,OCO,Esteban,Ocon,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
73,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24713,839,4,8,4.0,52,10,1:30.575,234.144,ocon,31,OCO,Esteban,Ocon,French,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
74,1034,2020,4,9,British Grand Prix,2020-08-02,24699,841,51,14,0.0,52,17,1:30.977,233.109,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
75,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24722,841,51,17,0.0,51,19,1:31.826,230.954,giovinazzi,99,GIO,Antonio,Giovinazzi,Italian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
76,1034,2020,4,9,British Grand Prix,2020-08-02,24695,20,6,10,1.0,52,15,1:30.537,234.242,vettel,5,VET,Sebastian,Vettel,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
77,1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09,24717,20,6,12,0.0,52,13,1:30.785,233.602,vettel,5,VET,Sebastian,Vettel,German,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
78,1034,2020,4,9,British Grand Prix,2020-08-02,24700,849,3,15,0.0,52,14,1:30.501,234.335,latifi,6,LAT,Nicholas,Latifi,Canadian,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,\N,http://en.wikipedia.org/wiki/Silverstone_Circuit
